PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
ewD4m,5rk1/4r2p/p5pQ/1pp1pR1P/4Pn2/P3q3/1PP3P1/5R1K w - - 0 36,f7g6 f5f8,789,90,96,724,killBoxMate kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/PIaHb8tu/black#70,
eyojR,2R5/p5pk/7p/3Q4/2PP4/4r1Pq/P4R1P/6K1 b - - 0 31,f1f2 e3e1 f2f1 e1f1,794,78,98,857,endgame killBoxMate mate mateIn2 short,https://lichess.org/ouMM9bBz#61,
Bawoy,r4k2/p3p1r1/1pn1Q3/2q2p2/5P2/4P2R/P5PP/b5K1 w - - 6 24,g8f8 h3h8 g7g8 h8g8,795,86,93,1194,killBoxMate mate mateIn2 middlegame short,https://lichess.org/DzfzSVu4/black#46,
fFav0,5r1k/2p3pp/p7/1p1Q4/8/2P4q/PPB4B/5RK1 b - - 0 30,f4h2 f8f1,825,93,95,384,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/c2Pcir9e#59,
ZN9K4,6k1/p6p/p1p1RrpQ/3p4/3q3P/P7/1P4P1/7K w - - 0 33,f8f6 e6e8 f6f8 e8f8,834,82,98,448,endgame killBoxMate mate mateIn2 short,https://lichess.org/C5oDE0Lx/black#64,
AYT6h,6r1/ppp2k2/3p3p/3P4/2P1Np2/4qQ2/PP2B3/R4K2 b - - 4 27,g2f3 g8g1,843,98,96,732,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/LZIbyS8w#53,
66uz2,r1b1k1r1/1p3p2/p2R1Q1p/4p3/4P1PP/2q5/P1P3B1/2K4R w q - 0 19,c6c3 d6d8,849,80,99,1597,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/WO7M1EWN/black#36,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
ecOm8,2k5/1p1r4/p1p2Qp1/4B3/2P1Pp2/1P3q2/P4N2/5K2 b - - 0 39,e6f6 d7d1,869,88,93,1062,endgame killBoxMate master mate mateIn1 oneMove pin,https://lichess.org/x5xy7tq7#77,
kYSuu,5k2/1p1Rr1p1/2p3Qp/p1q1pP2/P3n3/2P4P/2P2PP1/6K1 w - - 4 25,f7f8 d7d8 e7e8 d8e8,871,97,95,1267,endgame killBoxMate mate mateIn2 short,https://lichess.org/MdcOuG8s/black#48,
L1Nrs,r7/2k1p3/3pP1Q1/1p6/8/1Pq2P2/6P1/1KR4R b - - 2 31,d1c1 a8a1,918,78,98,845,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/LNEScYg7#61,
XfyTE,1k1r4/1q4p1/pQp2n1p/4p3/8/5pP1/PP5P/1K1R4 w - - 0 31,f8d8 d1d8,920,83,91,780,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/CyWd5kt5/black#60,
4AJ5H,3R4/p4ppk/5r2/8/8/6Pq/PP2P3/6KQ b - - 4 34,f3h1 f6f1,929,76,100,721,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/aa8S8Rmo#67,
Rxtxk,r4rk1/2q4p/b3p1pQ/p2p4/5RP1/8/PPP4P/5RK1 w - - 0 22,f7g6 f4f8 a8f8 f1f8,934,91,95,1460,killBoxMate mate mateIn2 middlegame short,https://lichess.org/mYevY5Rj/black#42,
mZ93B,4r1k1/p1R2ppp/8/8/3P4/2P3Pq/P3rPQP/1R4K1 b - - 8 25,f3g2 e2e1 b1e1 e8e1 g2f1 e1f1,948,79,96,396,endgame killBoxMate long mate mateIn3,https://lichess.org/Mt4SwrvI#49,
YDjVA,6k1/ppR2r1p/3p1npQ/4p3/1q2P3/8/P3rP2/R5K1 w - - 2 24,f8f7 c7c8 f6e8 c8e8 f7f8 e8f8,951,90,96,745,killBoxMate long mate mateIn3 middlegame,https://lichess.org/0rEf2aIn/black#46,
bVReK,k2r4/p4p2/2N5/4p2p/1R2P3/2P1bPPq/1P4QP/7K b - - 0 32,c2g2 d8d1 g2f1 d1f1,962,78,99,1077,endgame killBoxMate mate mateIn2 short,https://lichess.org/tyoagr46#63,
ZAhcn,7k/N4pN1/Pp3n2/3P2q1/3P1p1p/1Q3P1P/1P1R1KP1/4r3 b - - 2 37,g1f2 g5g3,965,76,98,1107,killBoxMate master mate mateIn1 middlegame oneMove,https://lichess.org/fFDmRpu9#73,
eumg6,r6r/pp1R2p1/nk2P3/2bp3p/B4q2/3Q4/PPP3PP/7K w - - 0 25,c6d5 d3b5,970,76,96,770,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/CzRsDcpD/black#48,
ausSt,4r1k1/1p3p2/p6p/3N4/2P4P/P2R1qP1/1PQ2P2/6K1 b - - 3 32,d1d3 e8e1 g1h2 e1h1,978,87,94,638,endgame killBoxMate mate mateIn2 short,https://lichess.org/OiZDor7e#63,
MJHeX,2r5/4Qpk1/4p1p1/3pP1P1/P4P2/3q4/K6R/8 w - - 0 37,d4d3 e7f6 g7g8 h2h8,980,76,97,2916,endgame killBoxMate mate mateIn2 short,https://lichess.org/gzDMWpzq/black#72,
T3FvW,6k1/ppp2r1p/6pQ/8/3n2b1/1P1q4/P4P1R/4R1K1 w - - 0 32,e6g4 e1e8 f7f8 e8f8,987,92,95,972,killBoxMate mate mateIn2 middlegame short,https://lichess.org/gAdM5vrV/black#62,
