PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
o0Xdw,3Rr2k/pp4p1/7p/8/4BP2/P2Qn1PK/6P1/4q3 b - - 2 37,d5d8 e1h1,947,81,97,947,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/ZP0P5sEc#73,
hTnL3,r4rk1/1p3pp1/1q2b3/p4Np1/2p5/P3P2P/1PP1Q3/2K2R1R w - - 0 26,h6g5 f5e7 g8h7 e2h5,951,87,97,2004,anastasiaMate kingsideAttack mate mateIn2 middlegame short,https://lichess.org/TQT5lncb/black#50,
BIbhs,3r4/7p/6k1/8/3P4/KP1n1R1P/P7/8 b - - 2 46,f5f3 d8a8,964,83,100,148,anastasiaMate endgame master mate mateIn1 oneMove,https://lichess.org/jmuJnX9Y#91,
fNbpJ,5r2/p1pR4/1k6/2p5/P7/1PP1n1PK/7P/3R4 b - - 0 44,g4h3 f8h8 d7h7 h8h7,968,105,100,66,anastasiaMate endgame mate mateIn2 short,https://lichess.org/quTxd5Zc#87,
q8KYK,1r3rk1/5pp1/8/2Q2N2/4n2p/4P3/P2q2PP/5RK1 w - - 0 36,f2e4 f5e7 g8h7 c5h5,977,77,98,2232,anastasiaMate mate mateIn2 middlegame short,https://lichess.org/xvySLmzH/black#70,
T8Wr2,6r1/2R4p/kp1N1n2/1p4p1/8/3n2PK/5r1P/7R w - - 0 31,g7g5 h1a1 f2a2 a1a2,983,80,97,844,anastasiaMate mate mateIn2 middlegame short,https://lichess.org/arP6BU1a/black#60,
QfWcv,1R6/8/6pk/5nN1/B5KP/p5P1/P4r2/6b1 b - - 2 42,f3g4 f5e3 g4h3 f2h2,991,77,97,1386,anastasiaMate endgame mate mateIn2 short,https://lichess.org/4FAVRZ9h#83,
i9hCR,4r1k1/p2R1ppp/1p6/4q3/4PP2/PQ2B3/4n1PK/2R5 b - - 0 26,f3f4 e5h5,997,82,100,94,anastasiaMate mate mateIn1 middlegame oneMove,https://lichess.org/DA9bEGiQ#51,
cmbyx,r4rk1/1p3pp1/p3b3/3N1pp1/2p5/5R2/PPP2PPP/4R1K1 w - - 1 26,c8e6 d5e7 g8h7 f3h3,1001,78,100,439,anastasiaMate endgame mate mateIn2 short,https://lichess.org/RcpOmuYj/black#50,
fSo1J,1r6/1b1qN1rk/p2p1B2/8/4P3/5P2/1PP3P1/1K1R4 w - - 0 30,h8h7 d1h1 d7h3 h1h3,1005,78,100,984,anastasiaMate mate mateIn2 middlegame short,https://lichess.org/KIvZqjEe/black#58,
fH27A,5r2/3R4/8/8/P1Nnk3/6P1/6P1/6K1 b - - 9 45,a5c4 d4e2 g1h2 f8h8 d7h7 h8h7,1011,110,100,71,anastasiaMate endgame long mate mateIn3,https://lichess.org/gUdVjKPl#89,
aIfm8,8/7p/2n1N1pk/p3p3/6r1/3PK3/8/5R2 w - - 0 30,a7a5 f1h1 g4h4 h1h4,1018,79,94,191,anastasiaMate endgame mate mateIn2 short,https://lichess.org/gc3ZPpZV/black#58,
1IQzZ,8/1p3pk1/p5r1/2N1p3/8/P2P4/1P2n1PK/R4R2 b - - 0 38,h1h2 g6h6,1025,79,100,166,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/sZcF56F0#75,
